IP,computer_name,Image
172.16.0.31,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.31,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
13.86.61.82,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
35.81.85.251,MW-AUS-WL-06,C:\Users\JohnReese\AppData\Local\slack\app-4.37.101\slack.exe
151.139.186.47,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
192.229.211.108,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
13.91.231.123,MW-KOL-BV-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
13.89.179.11,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
13.248.212.111,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\Programs\signal-desktop\Signal.exe
108.159.91.68,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
43.159.70.67,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
43.175.155.12,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
3.97.206.33,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
44.205.171.153,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
49.44.197.202,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
43.159.70.69,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
43.175.154.14,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
184.27.180.238,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.32.61,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.229.232.240,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
95.140.236.128,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
43.159.71.113,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
43.159.70.123,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.89.179.8,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
74.125.34.46,MW-CLA-JS-01,C:\Program Files\Mozilla Firefox\firefox.exe
172.16.26.232,MW-CAL-WIN10.MW-caldera.local,C:\Windows\System32\svchost.exe
43.175.154.11,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
35.212.207.78,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
15.223.124.170,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
20.24.125.47,MW-KZH-SJ-22,C:\Windows\System32\backgroundTaskHost.exe
152.195.38.76,MW-KZH-SJ-22,C:\Windows\System32\backgroundTaskHost.exe
15.222.106.248,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
13.89.178.27,MW-KZH-SJ-22,C:\Program Files\WindowsApps\MSTeams_24091.214.2846.1452_x64__8wekyb3d8bbwe\ms-teamsupdate.exe
45.55.106.210,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
52.35.108.230,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
15.223.84.164,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
151.139.180.17,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
3.130.95.182,MW-BST-LT-VR,C:\ProgramData\Gryffin\slack\app-4.38.121\slack.exe
34.120.32.134,MW-BST-LT-VR,C:\Users\Gryffin\AppData\Local\Programs\Notion\Notion.exe
3.142.111.40,MW-BST-LT-VR,C:\ProgramData\Gryffin\slack\app-4.38.121\slack.exe
35.82.133.176,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
13.89.179.10,MW-BST-LT-VR,C:\Program Files\WindowsApps\MicrosoftTeams_24102.2309.2851.4917_x64__8wekyb3d8bbwe\msteamsupdate.exe
15.223.84.164,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
13.89.179.11,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
151.139.83.38,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
20.190.157.11,MW-CAL-WIN10.MW-caldera.local,C:\Windows\System32\backgroundTaskHost.exe
20.22.207.36,MW-CAL-WIN10.MW-caldera.local,C:\Windows\System32\backgroundTaskHost.exe
15.223.124.170,MW-FLR-LT2-DP,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
3.7.13.58,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
3.97.206.33,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
13.127.99.68,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
43.175.154.15,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
43.159.70.124,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
49.44.197.177,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
117.18.232.200,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
18.172.78.49,MW-PN-CV-01,<unknown process>
43.159.70.70,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.175.154.15,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.175.154.15,MW-PN-CV-01,System
54.236.104.103,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
3.91.140.69,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
15.223.124.170,MW-PN-CV-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
43.159.70.123,MW-PN-CV-01,System
108.138.94.31,MW-AUS-WL-06,<unknown process>
3.90.158.208,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
108.138.94.67,MW-AUS-WL-06,<unknown process>
18.172.78.84,MW-PN-CV-01,<unknown process>
3.97.206.33,MW-PN-CV-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
172.16.0.17,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
15.223.124.170,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
3.161.213.19,MW-BST-LT-VR,<unknown process>
151.139.43.129,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
172.16.0.9,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.15,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.89.178.26,MW-AUS-WL-06,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.89.179.14,MW-BST-LT-VR,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
127.0.2.2,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
127.0.2.3,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
172.217.163.163,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
3.91.140.69,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
199.232.198.2,MW-CLA-JS-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
15.223.124.170,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
192.168.1.70,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
192.168.1.70,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.99.255.142,MW-FLR-LT-AL,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
65.2.117.88,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
15.223.84.164,MW-KZH-SKT-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
217.20.49.103,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
44.237.180.172,MW-AUS-WL-06,C:\Users\JohnReese\AppData\Local\slack\app-4.37.101\slack.exe
172.16.0.40,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
151.139.31.137,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
172.16.0.27,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
44.205.171.153,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
192.168.56.1,MW-PN-CV-01,System
192.168.56.255,MW-PN-CV-01,System
34.202.253.140,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
43.175.155.12,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.159.70.124,MW-PN-CV-01,C:\Windows\System32\svchost.exe
152.195.38.76,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
20.24.249.45,MW-PN-CV-01,C:\Windows\System32\backgroundTaskHost.exe
18.67.17.110,MW-BST-LT-VR,<unknown process>
43.175.155.11,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.175.154.11,MW-PN-CV-01,C:\Windows\System32\svchost.exe
20.190.9.86,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.68.233.9,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.235.140.133,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
52.13.138.150,MW-AUS-WL-06,C:\Users\JohnReese\AppData\Local\slack\app-4.37.101\slack.exe
108.138.94.45,MW-AUS-WL-06,<unknown process>
172.16.0.8,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.8,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.56.255,MW-KZH-SJ-22,System
192.168.56.1,MW-KZH-SJ-22,System
192.168.1.255,MW-KZH-SJ-22,System
192.168.1.104,MW-KZH-SJ-22,System
192.168.1.1,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
3.99.43.112,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
44.216.98.239,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
52.3.167.79,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
13.89.179.13,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.89.179.11,MW-AUS-WL-06,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
151.139.186.40,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
3.99.255.142,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
13.89.178.26,MW-KZH-SKT-01,C:\Program Files\Microsoft OneDrive\24.086.0428.0003\Microsoft.SharMWoint.exe
192.168.68.112,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
172.16.0.27,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.161.213.61,MW-BST-LT-VR,<unknown process>
13.107.244.2,MW-AUS-WL-06,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE
99.77.190.2,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
20.190.145.141,MW-PN-CV-01,C:\Windows\System32\svchost.exe
20.24.121.134,MW-PN-CV-01,C:\Windows\System32\backgroundTaskHost.exe
52.3.167.79,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
43.159.70.70,MW-PN-CV-01,System
20.190.175.88,MW-PN-CV-01,System
152.195.38.76,MW-PN-CV-01,C:\Windows\System32\omadmclient.exe
18.155.33.116,MW-PN-CV-01,<unknown process>
20.190.175.88,MW-PN-CV-01,C:\Windows\System32\backgroundTaskHost.exe
13.126.138.201,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
152.195.38.76,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\Microsoft\OneDrive\24.081.0421.0003\Microsoft.SharMWoint.exe
108.158.61.73,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
18.239.111.40,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
65.0.200.43,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
65.1.97.76,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
18.172.64.110,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
74.125.34.46,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.179.9,MW-KZH-SJ-22,C:\Program Files\Microsoft OneDrive\24.086.0428.0003\FileCoAuth.exe
18.172.64.6,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
192.229.232.240,MW-PN-CV-01,C:\Windows\System32\svchost.exe
192.168.29.1,MW-KZH-SKT-01,C:\Program Files\Google\Chrome\Application\chrome.exe
43.159.71.113,MW-PN-CV-01,System
18.172.78.8,MW-PN-CV-01,<unknown process>
43.175.155.11,MW-PN-CV-01,System
43.175.154.11,MW-PN-CV-01,System
49.44.116.231,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
43.175.154.14,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.159.70.69,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.175.154.14,MW-PN-CV-01,System
13.89.179.9,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
18.213.32.120,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
3.99.255.142,MW-PN-CV-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
3.99.255.142,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
178.79.242.128,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
217.20.50.20,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
43.175.154.16,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
52.200.46.145,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
43.175.154.13,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.89.178.27,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.89.178.26,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
3.7.13.58,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
35.182.199.174,MW-KZH-SKT-01,C:\Program Files\WinlogBeat\winlogbeat.exe
142.250.195.66,MW-KZH-SKT-01,C:\Program Files\Google\Chrome\Application\chrome.exe
99.79.100.155,MW-KZH-SKT-01,C:\Program Files\WinlogBeat\winlogbeat.exe
65.1.97.76,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
23.199.67.211,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
23.199.67.192,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
192.168.29.1,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
13.248.212.111,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\Programs\signal-desktop\Signal.exe
142.250.195.3,MW-KZH-SKT-01,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.193.138,MW-KZH-SKT-01,C:\Program Files\Google\Chrome\Application\chrome.exe
49.44.116.238,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
172.64.144.159,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\Programs\signal-desktop\Signal.exe
13.107.6.163,MW-KZH-SKT-01,C:\Program Files\Microsoft OneDrive\OneDrive.exe
99.77.145.43,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
108.158.251.11,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
142.250.70.34,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
15.223.84.164,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
34.65.65.90,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.195.67,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
18.155.33.70,MW-PN-CV-01,<unknown process>
13.126.138.201,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
18.161.229.8,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
52.3.167.79,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
18.67.161.116,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
13.89.179.11,MW-PN-CV-01,C:\Windows\System32\svchost.exe
111.119.15.128,MW-PN-CV-01,C:\Windows\System32\svchost.exe
38.54.35.168,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
15.223.124.170,MW-PN-CV-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
142.250.199.162,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.1.68,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
192.168.1.68,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.99.255.142,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
172.16.0.37,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
20.24.121.134,MW-KZH-SKT-01,C:\Windows\System32\backgroundTaskHost.exe
152.195.38.76,MW-KZH-SKT-01,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21904.0_x64__8wekyb3d8bbwe\HxTsr.exe
15.222.106.248,MW-BST-LT-CH,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
72.136.195.56,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
72.136.195.33,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.32.61,MW-BST-LT-CH,C:\Windows\System32\dasHost.exe
192.168.1.67,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
192.168.1.67,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.2,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
192.168.56.1,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.2,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.56.1,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
74.125.68.105,MW-CLA-JS-01,C:\Program Files\Mozilla Firefox\firefox.exe
142.251.10.94,MW-CLA-JS-01,C:\Program Files\Mozilla Firefox\firefox.exe
172.253.118.94,MW-CLA-JS-01,C:\Program Files\Mozilla Firefox\firefox.exe
192.168.29.215,MW-CLA-JS-01,C:\Windows\System32\svchost.exe
192.168.29.215,MW-CLA-JS-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.70.79.200,MW-AUS-WL-06,<unknown process>
151.139.31.137,MW-FLR-LT-AL,System
13.227.254.78,MW-CLA-JS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
3.91.140.69,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.121\slack.exe
13.89.179.8,MW-AUS-WL-06,C:\Program Files\Microsoft OneDrive\24.091.0505.0001\FileCoAuth.exe
95.140.236.128,MW-KOL-BV-01,C:\Windows\System32\svchost.exe
152.195.38.76,MW-KOL-BV-01,C:\Windows\System32\svchost.exe
34.195.221.192,MW-CLA-JS-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
13.107.6.158,MW-CLA-JS-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
43.175.154.13,MW-PN-CV-01,System
142.250.195.238,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
49.44.95.106,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
192.168.68.108,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
3.99.255.142,MW-PN-CV-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
3.99.255.142,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
13.89.179.13,MW-KZH-SKT-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.69.239.73,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
142.250.195.142,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.178.27,MW-PN-CV-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
142.250.192.34,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.192.2,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
15.223.84.164,MW-PN-CV-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
104.17.8.21,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
35.185.21.228,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
13.69.239.79,MW-KZH-SKT-01,C:\Program Files\Microsoft OneDrive\OneDrive.exe
216.239.34.117,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
108.159.80.95,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
34.149.100.209,MW-KZH-SJ-22,C:\Program Files\Mozilla Firefox\firefox.exe
44.216.98.239,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
43.175.154.16,MW-PN-CV-01,C:\Windows\System32\svchost.exe
43.175.154.16,MW-PN-CV-01,System
172.217.174.226,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.42.70,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
199.232.214.172,MW-PN-CV-01,C:\Windows\System32\svchost.exe
199.232.210.172,MW-PN-CV-01,C:\Windows\System32\svchost.exe
192.168.68.106,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
172.16.0.45,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.45,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.76.67,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.6.171,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
20.190.145.142,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
38.133.127.191,MW-PN-CV-01,System
103.43.90.117,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.223.2.229,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.241.51.69,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.42.6,MW-PN-CV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.23,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.202.253.140,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
172.176.48.21,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
44.215.234.239,MW-BST-LT-VR,C:\Users\Gryffin\AppData\Local\Programs\Notion\Notion.exe
44.230.125.150,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
217.20.50.37,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
217.20.51.20,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
35.160.79.166,MW-BST-LT-VR,C:\Program Files (x86)\Plantronics\Spokes3G\PLTHub.exe
18.216.36.190,MW-BST-LT-VR,C:\ProgramData\Gryffin\slack\app-4.38.121\slack.exe
35.219.224.178,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
216.239.32.116,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
99.77.145.11,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
172.67.175.242,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
152.199.39.108,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.71.55.58,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
3.109.43.229,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
108.159.91.10,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.121\slack.exe
43.175.154.16,MW-KZH-SJ-22,System
43.175.155.11,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
192.168.1.1,MW-PN-CV-01,C:\Windows\System32\svchost.exe
15.223.109.237,MW-PN-CV-01,C:\Program Files\limacharlie\bluepill.exe
74.125.24.108,MW-PN-CV-01,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21888.0_x64__8wekyb3d8bbwe\HxTsr.exe
3.95.117.96,MW-PN-CV-01,C:\Users\Scooby.Doo\AppData\Local\slack\app-4.38.115\slack.exe
3.99.255.142,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
3.99.255.142,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
43.175.154.12,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
3.99.255.142,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
13.89.178.27,MW-KZH-SJ-22,C:\Program Files\WindowsApps\MSTeams_24091.214.2846.1452_x64__8wekyb3d8bbwe\ms-teams.exe
3.99.255.142,MW-KZH-SKT-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
103.180.115.9,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.29.1,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
43.175.154.13,MW-PN-CV-01,C:\Windows\System32\svchost.exe
49.44.131.172,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
49.44.183.177,MW-KZH-SKT-01,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_424.1301.450.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe
20.24.125.47,MW-KZH-SKT-01,C:\Windows\System32\backgroundTaskHost.exe
18.155.33.129,MW-PN-CV-01,<unknown process>
216.239.34.117,MW-KZH-SJ-22,System
15.222.106.248,MW-PN-CV-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
43.175.154.12,MW-PN-CV-01,System
