computer_name,event_id,Image,SourceIp,SourceHostname,SourcePort,User,DestinationIp,DestinationHostname,DestinationPort
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58986,-,199.232.214.172,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55894,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,61575,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58991,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60095,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,63714,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58993,-,199.232.210.172,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56764,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56780,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files (x86)\Microsoft Visual Studio\Installer\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58999,NT AUTHORITY\SYSTEM,72.21.81.200,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,53051,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59001,NT AUTHORITY\SYSTEM,13.69.109.130,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55064,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59003,NT AUTHORITY\SYSTEM,13.69.109.130,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59004,NT AUTHORITY\SYSTEM,13.69.109.130,-,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59006,-,199.232.214.172,-,80
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59025,-,199.232.214.172,-,80
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59024,-,199.232.210.172,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50897,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59028,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60688,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55466,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59007,-,199.232.210.172,-,80
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59011,-,199.232.214.172,-,80
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59012,-,199.232.210.172,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64231,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52723,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,138,NT AUTHORITY\SYSTEM,172.16.26.20,TOR-LAB-NAS-01,138
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,61679,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,59933
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,53705,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,53705,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59178,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58948,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58961,-,72.21.81.240,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,53073,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58980,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58195,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50750,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58973,-,13.74.138.242,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64114,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58977,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51359,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,137,NT AUTHORITY\SYSTEM,172.16.26.20,TOR-LAB-NAS-01,137
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,138,NT AUTHORITY\SYSTEM,172.16.26.20,TOR-LAB-NAS-01,138
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52863,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,59327
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,138,NT AUTHORITY\SYSTEM,172.16.26.216,ep-win11-01.yyz.elevatedprompt.local,138
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59225,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59229,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59231,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54564,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59580,NT AUTHORITY\SYSTEM,20.190.151.8,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51721,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.113,-,1900
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59583,-,13.74.138.242,-,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59234,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54444,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59589,-,20.190.151.132,-,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59590,-,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59591,-,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59592,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59593,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59594,-,20.190.151.132,-,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52886,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59783,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55863,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52894,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60591,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59521,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57353,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57353,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59219,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55179,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59534,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64618,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,53930,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59535,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59537,NT AUTHORITY\SYSTEM,3.97.4.86,ec2-3-97-4-86.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,53853,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59222,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55271,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55271,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60536,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59555,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58171,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59556,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62510,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59557,NT AUTHORITY\SYSTEM,3.97.4.86,ec2-3-97-4-86.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,49675,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62558,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59563,-,20.190.151.131,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59564,NT AUTHORITY\SYSTEM,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59565,NT AUTHORITY\SYSTEM,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59566,MY-CALDERA\johnny.douche,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59567,MY-CALDERA\johnny.douche,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62560,NT AUTHORITY\SYSTEM,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59568,MY-CALDERA\johnny.douche,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59569,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59570,-,20.190.151.131,-,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59228,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,138,NT AUTHORITY\SYSTEM,172.16.26.221,MY-CAL-win11.yyz.elevatedprompt.local,138
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52874,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59577,NT AUTHORITY\SYSTEM,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59578,NT AUTHORITY\SYSTEM,172.16.26.226,-,49671
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56500,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,51108
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,59805
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59236,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52884,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59191,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52832,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59455,-,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59457,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59454,-,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59456,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.232,EP-W10-REDPILL,59193,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59464,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52840,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50905,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59476,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54472,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60490,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59489,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56874,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59490,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59491,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59496,NT AUTHORITY\SYSTEM,3.97.4.86,ec2-3-97-4-86.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57724,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59416,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59498,NT AUTHORITY\SYSTEM,15.222.91.219,ec2-15-222-91-219.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52853,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59500,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59501,NT AUTHORITY\SYSTEM,15.222.171.144,ec2-15-222-171-144.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,63155,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.150,-,1900
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.234,MY-CAL-WIN10.my-caldera.local,138,NT AUTHORITY\SYSTEM,172.16.26.255,-,138
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,138,NT AUTHORITY\SYSTEM,172.16.26.234,MY-CAL-WIN10.my-caldera.local,138
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.25.157,-,52813,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
